seed,family,noise,method,length_scale,rmse,mae,decision_agreement,missed_exceedance,tp,fn,fp,tn,prevalence,recall,precision,false_positive_rate,balanced_accuracy
4,local_defect,0.008,evidence_gated,0.24,0.006259140121908755,0.004755576011927347,0.9888,0.17391304347826086,19,4,3,599,0.0368,0.8260869565217391,0.8636363636363636,0.0049833887043189366,0.91055178390871
4,mixed,0.003,uncertainty_only,0.24,0.003555440379068965,0.0027450107820314556,0.9856,0.12121212121212122,29,4,5,587,0.0528,0.8787878787878788,0.8529411764705882,0.008445945945945946,0.9351709664209664
4,mixed,0.003,two_sided_straddle,0.24,0.007848496070938816,0.005382909567666007,0.9888,0.09090909090909091,30,3,4,588,0.0528,0.9090909090909091,0.8823529411764706,0.006756756756756757,0.9511670761670761
4,mixed,0.003,evidence_gated,0.24,0.004376615109114467,0.003225329853135493,0.992,0.06060606060606061,31,2,3,589,0.0528,0.9393939393939394,0.9117647058823529,0.005067567567567568,0.967163185913186
4,mixed,0.008,uncertainty_only,0.24,0.006130100780622673,0.0046478637989245996,0.9824,0.21212121212121213,26,7,4,588,0.0528,0.7878787878787878,0.8666666666666667,0.006756756756756757,0.8905610155610155
4,mixed,0.008,two_sided_straddle,0.24,0.009064398748676681,0.007194515515837972,0.9872,0.15151515151515152,28,5,3,589,0.0528,0.8484848484848485,0.9032258064516129,0.005067567567567568,0.9217086404586405
4,mixed,0.008,evidence_gated,0.24,0.006968824671359747,0.005520196560388607,0.984,0.15151515151515152,28,5,5,587,0.0528,0.8484848484848485,0.8484848484848485,0.008445945945945946,0.9200194512694513
5,smooth,0.003,uncertainty_only,0.24,0.002455261807725679,0.001966975390395471,0.9888,0.0847457627118644,54,5,2,564,0.0944,0.9152542372881356,0.9642857142857143,0.0035335689045936395,0.955860334191771
5,smooth,0.003,two_sided_straddle,0.24,0.003056059890651816,0.00237974946345343,0.9904,0.03389830508474576,57,2,4,562,0.0944,0.9661016949152542,0.9344262295081968,0.007067137809187279,0.9795172785530335
5,smooth,0.003,evidence_gated,0.24,0.002881403518297718,0.0022426298118122423,0.9904,0.06779661016949153,55,4,2,564,0.0944,0.9322033898305084,0.9649122807017544,0.0035335689045936395,0.9643349104629574
5,smooth,0.008,uncertainty_only,0.24,0.005776076715644246,0.004482921071621241,0.9488,0.2033898305084746,47,12,20,546,0.0944,0.7966101694915254,0.7014925373134329,0.0353356890459364,0.8806372402227944
5,smooth,0.008,two_sided_straddle,0.24,0.005940982304828044,0.004775554873940338,0.9664,0.05084745762711865,56,3,18,548,0.0944,0.9491525423728814,0.7567567567567568,0.03180212014134275,0.9586752111157693
5,smooth,0.008,evidence_gated,0.24,0.005889777692662792,0.0047794659286600075,0.968,0.11864406779661017,52,7,13,553,0.0944,0.8813559322033898,0.8,0.022968197879858657,0.9291938671617656
5,waviness,0.003,uncertainty_only,0.24,0.006120961740625242,0.004531285130505529,0.9584,0.5454545454545454,20,24,2,579,0.0704,0.45454545454545453,0.9090909090909091,0.0034423407917383822,0.7255515568768581
5,waviness,0.003,two_sided_straddle,0.24,0.013052890233252366,0.009079424071957456,0.96,0.4090909090909091,26,18,7,574,0.0704,0.5909090909090909,0.7878787878787878,0.012048192771084338,0.7894304490690033
5,waviness,0.003,evidence_gated,0.24,0.009818585213194442,0.007345455341331946,0.9648,0.38636363636363635,27,17,5,576,0.0704,0.6136363636363636,0.84375,0.008605851979345954,0.8025152558285089
5,waviness,0.008,uncertainty_only,0.24,0.009190039206036232,0.0074324824592119,0.936,0.75,11,33,7,574,0.0704,0.25,0.6111111111111112,0.012048192771084338,0.6189759036144578
5,waviness,0.008,two_sided_straddle,0.24,0.013838295880362434,0.010877546515713083,0.9456,0.6590909090909091,15,29,5,576,0.0704,0.3409090909090909,0.75,0.008605851979345954,0.6661516194648724
5,waviness,0.008,evidence_gated,0.24,0.01079331979051591,0.008518088204109386,0.952,0.6363636363636364,16,28,2,579,0.0704,0.36363636363636365,0.8888888888888888,0.0034423407917383822,0.6800970114223126
5,local_defect,0.003,uncertainty_only,0.24,0.0047780312283103995,0.0026096501044654183,0.968,0.28205128205128205,28,11,9,577,0.0624,0.717948717948718,0.7567567567567568,0.015358361774744027,0.851295178086987
5,local_defect,0.003,two_sided_straddle,0.24,0.005133599312895326,0.0031036295510732713,0.9792,0.20512820512820512,31,8,5,581,0.0624,0.7948717948717948,0.8611111111111112,0.008532423208191127,0.8931696858318019
5,local_defect,0.003,evidence_gated,0.24,0.004507006744160273,0.002353208854021225,0.9872,0.10256410256410256,35,4,4,582,0.0624,0.8974358974358975,0.8974358974358975,0.006825938566552901,0.9453049794346723
5,local_defect,0.008,uncertainty_only,0.24,0.00716809063681846,0.005269573184003963,0.9456,0.3333333333333333,26,13,21,565,0.0624,0.6666666666666666,0.5531914893617021,0.03583617747440273,0.815415244596132
5,local_defect,0.008,two_sided_straddle,0.24,0.0084584141258706,0.006427017219453165,0.952,0.3333333333333333,26,13,17,569,0.0624,0.6666666666666666,0.6046511627906976,0.02901023890784983,0.8188282138794084
5,local_defect,0.008,evidence_gated,0.24,0.0074294049876888636,0.0054243246592862145,0.9664,0.3076923076923077,27,12,9,577,0.0624,0.6923076923076923,0.75,0.015358361774744027,0.8384746652664741
5,mixed,0.003,uncertainty_only,0.24,0.003726606468961328,0.002874407763083423,0.9952,0.08,23,2,1,599,0.04,0.92,0.9583333333333334,0.0016666666666666668,0.9591666666666667
5,mixed,0.003,two_sided_straddle,0.24,0.007187663838705361,0.00511814089104233,0.9904,0.08,23,2,4,596,0.04,0.92,0.8518518518518519,0.006666666666666667,0.9566666666666667
5,mixed,0.003,evidence_gated,0.24,0.004165321508483377,0.003300642183487593,0.9904,0.08,23,2,4,596,0.04,0.92,0.8518518518518519,0.006666666666666667,0.9566666666666667
5,mixed,0.008,uncertainty_only,0.24,0.007332879223976961,0.005844949817982769,0.96,0.2,20,5,20,580,0.04,0.8,0.5,0.03333333333333333,0.8833333333333333
5,mixed,0.008,two_sided_straddle,0.24,0.00902617028987308,0.00706541174300398,0.9696,0.24,19,6,13,587,0.04,0.76,0.59375,0.021666666666666667,0.8691666666666666
5,mixed,0.008,evidence_gated,0.24,0.007004201535990134,0.005512500845368964,0.9728,0.24,19,6,11,589,0.04,0.76,0.6333333333333333,0.018333333333333333,0.8708333333333333
6,smooth,0.003,uncertainty_only,0.24,0.0029983818632655043,0.0023994897443267685,0.9776,0.2222222222222222,28,8,6,583,0.0576,0.7777777777777778,0.8235294117647058,0.010186757215619695,0.883795510281079
6,smooth,0.003,two_sided_straddle,0.24,0.003523210850311335,0.0028125371195272223,0.9808,0.1388888888888889,31,5,7,582,0.0576,0.8611111111111112,0.8157894736842105,0.011884550084889643,0.9246132805131108
6,smooth,0.003,evidence_gated,0.24,0.0029392564519785847,0.0023227962628177027,0.9824,0.1388888888888889,31,5,6,583,0.0576,0.8611111111111112,0.8378378378378378,0.010186757215619695,0.9254621769477458
6,smooth,0.008,uncertainty_only,0.24,0.006370606342224195,0.005069728531490928,0.9664,0.19444444444444445,29,7,14,575,0.0576,0.8055555555555556,0.6744186046511628,0.023769100169779286,0.8908932276928881
6,smooth,0.008,two_sided_straddle,0.24,0.007884879320680951,0.006304939851463149,0.9744,0.2777777777777778,26,10,6,583,0.0576,0.7222222222222222,0.8125,0.010186757215619695,0.8560177325033013
6,smooth,0.008,evidence_gated,0.24,0.006879476027867111,0.005375614506175428,0.968,0.3611111111111111,23,13,7,582,0.0576,0.6388888888888888,0.7666666666666667,0.011884550084889643,0.8135021694019996
6,waviness,0.003,uncertainty_only,0.24,0.006785954762347056,0.005061823517106778,0.9584,0.5106382978723404,23,24,2,576,0.0752,0.48936170212765956,0.92,0.0034602076124567475,0.7429507472576014
6,waviness,0.003,two_sided_straddle,0.24,0.011288548355195986,0.0076388917204259525,0.9664,0.3404255319148936,31,16,5,573,0.0752,0.6595744680851063,0.8611111111111112,0.00865051903114187,0.8254619745269822
6,waviness,0.003,evidence_gated,0.24,0.009580690797050907,0.006852607854981879,0.9712,0.2765957446808511,34,13,5,573,0.0752,0.723404255319149,0.8717948717948718,0.00865051903114187,0.8573768681440035
6,waviness,0.008,uncertainty_only,0.24,0.009920739866574439,0.007843987123751367,0.96,0.425531914893617,27,20,5,573,0.0752,0.574468085106383,0.84375,0.00865051903114187,0.7829087830376206
6,waviness,0.008,two_sided_straddle,0.24,0.013106154435157332,0.009839750965282994,0.9536,0.48936170212765956,24,23,6,572,0.0752,0.5106382978723404,0.8,0.010380622837370242,0.750128837517485
6,waviness,0.008,evidence_gated,0.24,0.011445889910448724,0.009114032881254262,0.9616,0.425531914893617,27,20,4,574,0.0752,0.574468085106383,0.8709677419354839,0.006920415224913495,0.7837738349407348
6,local_defect,0.003,uncertainty_only,0.24,0.0051772668525900956,0.0024644991669495347,0.9856,0.6,6,9,0,610,0.024,0.4,1.0,0.0,0.7
6,local_defect,0.003,two_sided_straddle,0.24,0.005314710588754277,0.00376356064479751,0.9952,0.06666666666666667,14,1,2,608,0.024,0.9333333333333333,0.875,0.003278688524590164,0.9650273224043716
6,local_defect,0.003,evidence_gated,0.24,0.0038676943335555266,0.0025354232266148265,0.9936,0.2,12,3,1,609,0.024,0.8,0.9230769230769231,0.001639344262295082,0.8991803278688525
6,local_defect,0.008,uncertainty_only,0.24,0.007426438835402105,0.005500479687403273,0.9776,0.2,12,3,11,599,0.024,0.8,0.5217391304347826,0.018032786885245903,0.8909836065573771
6,local_defect,0.008,two_sided_straddle,0.24,0.007602121371247905,0.005165062768877373,0.9856,0.5333333333333333,7,8,1,609,0.024,0.4666666666666667,0.875,0.001639344262295082,0.7325136612021859
6,local_defect,0.008,evidence_gated,0.24,0.006501460477586037,0.004957985395944649,0.9856,0.4,9,6,3,607,0.024,0.6,0.75,0.004918032786885246,0.7975409836065573
6,mixed,0.003,uncertainty_only,0.24,0.003625106672717611,0.002436094963589788,0.9824,0.30434782608695654,16,7,4,598,0.0368,0.6956521739130435,0.8,0.006644518272425249,0.8445038278203091
6,mixed,0.003,two_sided_straddle,0.24,0.005540483068815317,0.004180245491882209,0.9872,0.21739130434782608,18,5,3,599,0.0368,0.782608695652174,0.8571428571428571,0.0049833887043189366,0.8888126534739276
6,mixed,0.003,evidence_gated,0.24,0.004675873888335404,0.0033616310280634985,0.9808,0.43478260869565216,13,10,2,600,0.0368,0.5652173913043478,0.8666666666666667,0.0033222591362126247,0.7809475660840676
6,mixed,0.008,uncertainty_only,0.24,0.00691319588204419,0.005370871244530669,0.9776,0.43478260869565216,13,10,4,598,0.0368,0.5652173913043478,0.7647058823529411,0.006644518272425249,0.7792864365159613
6,mixed,0.008,two_sided_straddle,0.24,0.008663607063618513,0.006421356923810795,0.9824,0.391304347826087,14,9,2,600,0.0368,0.6086956521739131,0.875,0.0033222591362126247,0.8026866965188502
6,mixed,0.008,evidence_gated,0.24,0.007193314610065081,0.005381468073115901,0.9648,0.7391304347826086,6,17,5,597,0.0368,0.2608695652173913,0.5454545454545454,0.008305647840531562,0.6262819586884298
7,smooth,0.003,uncertainty_only,0.24,0.0024307392373327397,0.001959089740286349,0.9808,0.16666666666666666,35,7,5,578,0.0672,0.8333333333333334,0.875,0.008576329331046312,0.9123785020011435
7,smooth,0.003,two_sided_straddle,0.24,0.0030033569568290283,0.002342237595590716,0.9712,0.23809523809523808,32,10,8,575,0.0672,0.7619047619047619,0.8,0.0137221269296741,0.8740913174875439
7,smooth,0.003,evidence_gated,0.24,0.0025614500481923853,0.0020376281311955493,0.9824,0.16666666666666666,35,7,4,579,0.0672,0.8333333333333334,0.8974358974358975,0.00686106346483705,0.9132361349342482
7,smooth,0.008,uncertainty_only,0.24,0.006076666822022206,0.004770996636141824,0.976,0.11904761904761904,37,5,10,573,0.0672,0.8809523809523809,0.7872340425531915,0.017152658662092625,0.9318998611451441
7,smooth,0.008,two_sided_straddle,0.24,0.005738389813047653,0.004631631557378431,0.9616,0.19047619047619047,34,8,16,567,0.0672,0.8095238095238095,0.68,0.0274442538593482,0.8910397778322307
7,smooth,0.008,evidence_gated,0.24,0.0054451308354887245,0.004217278718030712,0.9504,0.4523809523809524,23,19,12,571,0.0672,0.5476190476190477,0.6571428571428571,0.02058319039451115,0.7635179286122682
7,waviness,0.003,uncertainty_only,0.24,0.005524130031484377,0.0040921229083397135,0.9632,0.3235294117647059,46,22,1,556,0.1088,0.6764705882352942,0.9787234042553191,0.0017953321364452424,0.8373376280494245
7,waviness,0.003,two_sided_straddle,0.24,0.011171884611271537,0.008044047248943196,0.9664,0.25,51,17,4,553,0.1088,0.75,0.9272727272727272,0.00718132854578097,0.8714093357271095
7,waviness,0.003,evidence_gated,0.24,0.00930073987047778,0.00654596307509849,0.976,0.19117647058823528,55,13,2,555,0.1088,0.8088235294117647,0.9649122807017544,0.003590664272890485,0.9026164325694371
7,waviness,0.008,uncertainty_only,0.24,0.00996688307387907,0.007638015433987087,0.928,0.5588235294117647,30,38,7,550,0.1088,0.4411764705882353,0.8108108108108109,0.012567324955116697,0.7143045728165593
7,waviness,0.008,two_sided_straddle,0.24,0.013929695696215069,0.010576269659029343,0.9424,0.4411764705882353,38,30,6,551,0.1088,0.5588235294117647,0.8636363636363636,0.010771992818671455,0.7740257682965466
7,waviness,0.008,evidence_gated,0.24,0.013844885059315252,0.010529311507896835,0.9312,0.6176470588235294,26,42,1,556,0.1088,0.38235294117647056,0.9629629629629629,0.0017953321364452424,0.6902788045200127
7,local_defect,0.003,uncertainty_only,0.24,0.004124184205008753,0.0025415717756445974,0.9888,0.36363636363636365,7,4,3,611,0.0176,0.6363636363636364,0.7,0.004885993485342019,0.8157388214391472
7,local_defect,0.003,two_sided_straddle,0.24,0.003996280464612681,0.003101391412578243,0.9904,0.0,11,0,6,608,0.0176,1.0,0.6470588235294118,0.009771986970684038,0.995114006514658
7,local_defect,0.003,evidence_gated,0.24,0.003095568750523207,0.002406793348926592,0.9952,0.0,11,0,3,611,0.0176,1.0,0.7857142857142857,0.004885993485342019,0.997557003257329
7,local_defect,0.008,uncertainty_only,0.24,0.006276616493941836,0.0044721676780128195,0.9856,0.36363636363636365,7,4,5,609,0.0176,0.6363636363636364,0.5833333333333334,0.008143322475570033,0.8141101569440332
7,local_defect,0.008,two_sided_straddle,0.24,0.005616954663707274,0.004235017804349875,0.992,0.09090909090909091,10,1,4,610,0.0176,0.9090909090909091,0.7142857142857143,0.006514657980456026,0.9512881255552266
7,local_defect,0.008,evidence_gated,0.24,0.005042822530464457,0.004039033945977732,0.992,0.0,11,0,5,609,0.0176,1.0,0.6875,0.008143322475570033,0.995928338762215
7,mixed,0.003,uncertainty_only,0.24,0.0042076704969649095,0.0027067884915675266,0.9872,0.18181818181818182,27,6,2,590,0.0528,0.8181818181818182,0.9310344827586207,0.0033783783783783786,0.9074017199017199
7,mixed,0.003,two_sided_straddle,0.24,0.005831280478387241,0.004249222019981053,0.9872,0.06060606060606061,31,2,6,586,0.0528,0.9393939393939394,0.8378378378378378,0.010135135135135136,0.9646294021294022
7,mixed,0.003,evidence_gated,0.24,0.004285260649850229,0.0033743663250016356,0.984,0.18181818181818182,27,6,4,588,0.0528,0.8181818181818182,0.8709677419354839,0.006756756756756757,0.9057125307125307
7,mixed,0.008,uncertainty_only,0.24,0.006151985228458383,0.004986953856810881,0.9728,0.36363636363636365,21,12,5,587,0.0528,0.6363636363636364,0.8076923076923077,0.008445945945945946,0.8139588452088452
7,mixed,0.008,two_sided_straddle,0.24,0.011765832951937345,0.00868830106238929,0.976,0.30303030303030304,23,10,5,587,0.0528,0.696969696969697,0.8214285714285714,0.008445945945945946,0.8442618755118756
7,mixed,0.008,evidence_gated,0.24,0.008080601912887425,0.006318738490382813,0.9712,0.21212121212121213,26,7,11,581,0.0528,0.7878787878787878,0.7027027027027027,0.018581081081081082,0.8846488533988535
8,smooth,0.003,uncertainty_only,0.24,0.0024580154902160895,0.0019774733694434645,0.9888,0.2727272727272727,8,3,4,610,0.0176,0.7272727272727273,0.6666666666666666,0.006514657980456026,0.8603790346461356
8,smooth,0.003,two_sided_straddle,0.24,0.002902340439611571,0.002354962776444117,0.992,0.09090909090909091,10,1,4,610,0.0176,0.9090909090909091,0.7142857142857143,0.006514657980456026,0.9512881255552266
8,smooth,0.003,evidence_gated,0.24,0.0026829776746357067,0.002195285207038408,0.9904,0.36363636363636365,7,4,2,612,0.0176,0.6363636363636364,0.7777777777777778,0.003257328990228013,0.8165531536867041
8,smooth,0.008,uncertainty_only,0.24,0.005311186829104338,0.004135894228089013,0.9824,1.0,0,11,0,614,0.0176,0.0,0.0,0.0,0.5
8,smooth,0.008,two_sided_straddle,0.24,0.0067295904968660974,0.005191114518702389,0.9824,0.45454545454545453,6,5,6,608,0.0176,0.5454545454545454,0.5,0.009771986970684038,0.7678412792419307
8,smooth,0.008,evidence_gated,0.24,0.005272982339293642,0.0042348186377041555,0.9744,0.36363636363636365,7,4,12,602,0.0176,0.6363636363636364,0.3684210526315789,0.019543973941368076,0.8084098312111341
8,waviness,0.003,uncertainty_only,0.24,0.006999195848407438,0.005316782571934972,0.9392,0.5967741935483871,25,37,1,562,0.0992,0.4032258064516129,0.9615384615384616,0.0017761989342806395,0.7007248037586662
8,waviness,0.003,two_sided_straddle,0.24,0.010248389984725388,0.007422867486134719,0.9568,0.43548387096774194,35,27,0,563,0.0992,0.5645161290322581,1.0,0.0,0.782258064516129
8,waviness,0.003,evidence_gated,0.24,0.009548570579835804,0.0070053732359065006,0.9664,0.3225806451612903,42,20,1,562,0.0992,0.6774193548387096,0.9767441860465116,0.0017761989342806395,0.8378215779522145
8,waviness,0.008,uncertainty_only,0.24,0.009959107318868666,0.00799597023278561,0.9168,0.8064516129032258,12,50,2,561,0.0992,0.1935483870967742,0.8571428571428571,0.003552397868561279,0.5949979946141064
8,waviness,0.008,two_sided_straddle,0.24,0.0136719164093425,0.010194819343472968,0.9312,0.5806451612903226,26,36,7,556,0.0992,0.41935483870967744,0.7878787878787878,0.012433392539964476,0.7034607230848565
8,waviness,0.008,evidence_gated,0.24,0.0131912227239286,0.010042112731731691,0.9472,0.4838709677419355,32,30,3,560,0.0992,0.5161290322580645,0.9142857142857143,0.0053285968028419185,0.7554002177276113
8,local_defect,0.003,uncertainty_only,0.24,0.0031396944371040276,0.0023654457386485276,0.9888,0.09375,29,3,4,589,0.0512,0.90625,0.8787878787878788,0.006745362563237774,0.9497523187183812
8,local_defect,0.003,two_sided_straddle,0.24,0.0029552474443646317,0.0022907390407084383,0.992,0.03125,31,1,4,589,0.0512,0.96875,0.8857142857142857,0.006745362563237774,0.9810023187183812
8,local_defect,0.003,evidence_gated,0.24,0.0029811829489870094,0.00226968764768957,0.9904,0.0625,30,2,4,589,0.0512,0.9375,0.8823529411764706,0.006745362563237774,0.9653773187183812
8,local_defect,0.008,uncertainty_only,0.24,0.005450172703855166,0.004270870475137486,0.9664,0.21875,25,7,14,579,0.0512,0.78125,0.6410256410256411,0.023608768971332208,0.8788206155143339
8,local_defect,0.008,two_sided_straddle,0.24,0.005868160553242497,0.004595420845471774,0.976,0.125,28,4,11,582,0.0512,0.875,0.717948717948718,0.01854974704890388,0.9282251264755481
8,local_defect,0.008,evidence_gated,0.24,0.005522209274390753,0.004299666537539337,0.976,0.21875,25,7,8,585,0.0512,0.78125,0.7575757575757576,0.013490725126475547,0.8838796374367622
8,mixed,0.003,uncertainty_only,0.24,0.003760573770474938,0.0027928291770498953,0.968,0.47058823529411764,18,16,4,587,0.0544,0.5294117647058824,0.8181818181818182,0.00676818950930626,0.7613217875982881
8,mixed,0.003,two_sided_straddle,0.24,0.007046900943526886,0.005198533017077283,0.9744,0.35294117647058826,22,12,4,587,0.0544,0.6470588235294118,0.8461538461538461,0.00676818950930626,0.8201453170100528
8,mixed,0.003,evidence_gated,0.24,0.00420733910088559,0.0032715488468690692,0.976,0.3235294117647059,23,11,4,587,0.0544,0.6764705882352942,0.8518518518518519,0.00676818950930626,0.8348511993629939
8,mixed,0.008,uncertainty_only,0.24,0.007355667392403832,0.005758217276176662,0.9616,0.5294117647058824,16,18,6,585,0.0544,0.47058823529411764,0.7272727272727273,0.01015228426395939,0.730217975515079
8,mixed,0.008,two_sided_straddle,0.24,0.009946127456630236,0.0075416496652355135,0.9632,0.3235294117647059,23,11,12,579,0.0544,0.6764705882352942,0.6571428571428571,0.02030456852791878,0.8280830098536878
8,mixed,0.008,evidence_gated,0.24,0.007303269992463318,0.0058235681043205915,0.9664,0.5588235294117647,15,19,2,589,0.0544,0.4411764705882353,0.8823529411764706,0.00338409475465313,0.718896187916791
9,smooth,0.003,uncertainty_only,0.24,0.0025129530251408825,0.002007434322873005,0.992,0.13793103448275862,25,4,1,595,0.0464,0.8620689655172413,0.9615384615384616,0.0016778523489932886,0.930195556584124
9,smooth,0.003,two_sided_straddle,0.24,0.0029627576554036006,0.0023925514181172276,0.9776,0.06896551724137931,27,2,12,584,0.0464,0.9310344827586207,0.6923076923076923,0.020134228187919462,0.9554501272853506
9,smooth,0.003,evidence_gated,0.24,0.002619102069404729,0.0020317622410808292,0.9776,0.1724137931034483,24,5,9,587,0.0464,0.8275862068965517,0.7272727272727273,0.015100671140939598,0.906242767877806
9,smooth,0.008,uncertainty_only,0.24,0.0062453828028702025,0.0048228700687957355,0.9536,0.6551724137931034,10,19,10,586,0.0464,0.3448275862068966,0.5,0.016778523489932886,0.6640245313584818
9,smooth,0.008,two_sided_straddle,0.24,0.006226193007918044,0.004894380854516326,0.96,0.20689655172413793,23,6,19,577,0.0464,0.7931034482758621,0.5476190476190477,0.031879194630872486,0.8806121268224948
9,smooth,0.008,evidence_gated,0.24,0.005917561389869551,0.00472087053469079,0.9536,0.41379310344827586,17,12,17,579,0.0464,0.5862068965517241,0.5,0.028523489932885907,0.778841703309419
9,waviness,0.003,uncertainty_only,0.24,0.007392356845186344,0.005529951519065996,0.9568,0.45614035087719296,31,26,1,567,0.0912,0.543859649122807,0.96875,0.0017605633802816902,0.7710495428712627
9,waviness,0.003,two_sided_straddle,0.24,0.012874859618383222,0.009010246441384175,0.9472,0.47368421052631576,30,27,6,562,0.0912,0.5263157894736842,0.8333333333333334,0.01056338028169014,0.757876204595997
9,waviness,0.003,evidence_gated,0.24,0.011819309414924699,0.008374561716085126,0.944,0.5614035087719298,25,32,3,565,0.0912,0.43859649122807015,0.8928571428571429,0.00528169014084507,0.7166574005436125
9,waviness,0.008,uncertainty_only,0.24,0.009803468846913783,0.007738388955925781,0.9296,0.7543859649122807,14,43,1,567,0.0912,0.24561403508771928,0.9333333333333333,0.0017605633802816902,0.6219267358537188
9,waviness,0.008,two_sided_straddle,0.24,0.014655515175572422,0.010879171860216254,0.9408,0.543859649122807,26,31,6,562,0.0912,0.45614035087719296,0.8125,0.01056338028169014,0.7227884852977514
9,waviness,0.008,evidence_gated,0.24,0.011021478489982568,0.00832503667297128,0.9488,0.42105263157894735,33,24,8,560,0.0912,0.5789473684210527,0.8048780487804879,0.014084507042253521,0.7824314306893996
9,local_defect,0.003,uncertainty_only,0.24,0.005279086727281359,0.0029469234971476036,0.976,0.42857142857142855,12,9,6,598,0.0336,0.5714285714285714,0.6666666666666666,0.009933774834437087,0.7807473982970672
9,local_defect,0.003,two_sided_straddle,0.24,0.003520612248044961,0.002553251496184275,0.9888,0.047619047619047616,20,1,6,598,0.0336,0.9523809523809523,0.7692307692307693,0.009933774834437087,0.9712235887732577
9,local_defect,0.003,evidence_gated,0.24,0.0030797305740519515,0.0023056425306229636,0.984,0.09523809523809523,19,2,8,596,0.0336,0.9047619047619048,0.7037037037037037,0.013245033112582781,0.945758435824661
9,local_defect,0.008,uncertainty_only,0.24,0.00753690135450498,0.005091702491478333,0.9488,0.47619047619047616,11,10,22,582,0.0336,0.5238095238095238,0.3333333333333333,0.03642384105960265,0.7436928413749606
9,local_defect,0.008,two_sided_straddle,0.24,0.007576364751676208,0.004979668278186884,0.9616,0.5238095238095238,10,11,13,591,0.0336,0.47619047619047616,0.43478260869565216,0.02152317880794702,0.7273336486912645
9,local_defect,0.008,evidence_gated,0.24,0.007106142089955858,0.005453731010349622,0.9696,0.38095238095238093,13,8,11,593,0.0336,0.6190476190476191,0.5416666666666666,0.018211920529801324,0.8004178492589089
9,mixed,0.003,uncertainty_only,0.24,0.005369630916289719,0.0027009695877379825,0.992,0.5555555555555556,4,5,0,616,0.0144,0.4444444444444444,1.0,0.0,0.7222222222222222
9,mixed,0.003,two_sided_straddle,0.24,0.0063433641803591545,0.00431467882263321,0.9888,0.3333333333333333,6,3,4,612,0.0144,0.6666666666666666,0.6,0.006493506493506494,0.8300865800865801
9,mixed,0.003,evidence_gated,0.24,0.004671063776051233,0.0031355639290793547,0.9936,0.2222222222222222,7,2,2,614,0.0144,0.7777777777777778,0.7777777777777778,0.003246753246753247,0.8872655122655122
9,mixed,0.008,uncertainty_only,0.24,0.007612490900601624,0.005553544223895898,0.984,0.4444444444444444,5,4,6,610,0.0144,0.5555555555555556,0.45454545454545453,0.00974025974025974,0.772907647907648
9,mixed,0.008,two_sided_straddle,0.24,0.008718621528301404,0.006454709706672098,0.9808,0.8888888888888888,1,8,4,612,0.0144,0.1111111111111111,0.2,0.006493506493506494,0.5523088023088023
9,mixed,0.008,evidence_gated,0.24,0.006910067619536257,0.005451715122652605,0.9856,1.0,0,9,0,616,0.0144,0.0,0.0,0.0,0.5
10,smooth,0.003,uncertainty_only,0.24,0.0028748598557244622,0.0023159162539001807,0.9936,0.10714285714285714,25,3,1,596,0.0448,0.8928571428571429,0.9615384615384616,0.0016750418760469012,0.945591050490548
10,smooth,0.003,two_sided_straddle,0.24,0.002798823521122539,0.002215454681973273,0.9952,0.07142857142857142,26,2,1,596,0.0448,0.9285714285714286,0.9629629629629629,0.0016750418760469012,0.9634481933476908
10,smooth,0.003,evidence_gated,0.24,0.003000835204785324,0.002290435709599208,0.9936,0.07142857142857142,26,2,2,595,0.0448,0.9285714285714286,0.9285714285714286,0.0033500837520938024,0.9626106724096675
10,smooth,0.008,uncertainty_only,0.24,0.006247451995703041,0.004870720502840456,0.9856,0.03571428571428571,27,1,8,589,0.0448,0.9642857142857143,0.7714285714285715,0.01340033500837521,0.9754426896386695
10,smooth,0.008,two_sided_straddle,0.24,0.0066603475813590786,0.005619127380952943,0.9696,0.07142857142857142,26,2,17,580,0.0448,0.9285714285714286,0.6046511627906976,0.02847571189279732,0.9500478583393157
10,smooth,0.008,evidence_gated,0.24,0.0059161272872313014,0.004743064568096919,0.9728,0.07142857142857142,26,2,15,582,0.0448,0.9285714285714286,0.6341463414634146,0.02512562814070352,0.9517229002153625
10,waviness,0.003,uncertainty_only,0.24,0.005477620829543356,0.004228511424650535,0.952,0.45161290322580644,34,28,2,561,0.0992,0.5483870967741935,0.9444444444444444,0.003552397868561279,0.7724173494528161
10,waviness,0.003,two_sided_straddle,0.24,0.009505757714839755,0.006893407818360592,0.9568,0.3709677419354839,39,23,4,559,0.0992,0.6290322580645161,0.9069767441860465,0.007104795737122558,0.8109637311636968
10,waviness,0.003,evidence_gated,0.24,0.00939221075300719,0.006357935620174028,0.952,0.43548387096774194,35,27,3,560,0.0992,0.5645161290322581,0.9210526315789473,0.0053285968028419185,0.7795937661147081
10,waviness,0.008,uncertainty_only,0.24,0.008587605897474641,0.00693543378464199,0.9376,0.6129032258064516,24,38,1,562,0.0992,0.3870967741935484,0.96,0.0017761989342806395,0.6926602876296339
10,waviness,0.008,two_sided_straddle,0.24,0.012124910793149937,0.009650452066441937,0.9392,0.5645161290322581,27,35,3,560,0.0992,0.43548387096774194,0.9,0.0053285968028419185,0.71507763708245
